text,label
"resume: Experienced in graphic design, teaching, customer service, healthcare admin, DevOps Engineer, MS in Data Science, Led healthcare admin projects, Developed graphic design models, 5 years experience, Microsoft Azure Data Scientist [sep] job: DevOps Engineer: gcp, javascript, power bi, 5 years+",0
"resume: Skilled in terraform, azure, matplotlib, Backend Developer, MS in Data Science, collaborated in agile teams, Optimized azure workflows, Developed azure models, Built terraform pipelines, 5 years experience, leveraging agile methodologies [sep] job: Machine Learning Engineer: quantum computing, javascript, machine learning, senior+",0
"resume: Proficient in seaborn, Cloud Architect, BEng in Computer Science, contributed to data-driven projects, Led seaborn projects, Developed seaborn models, senior experience, Microsoft Azure Data Scientist, using tools like Jupyter and VS Code [sep] job: Software Engineer: seaborn, 4 years+",1
"resume: Versed in legal, teaching, python, Backend Developer, PhD in Information Technology, collaborated in agile teams, Developed teaching models, senior experience, AWS Certified Developer [sep] job: DevOps Engineer: hadoop, gitlab ci, 3 years+",0
"resume: Proficient in nlp, Cloud Architect, BA in Statistics, deployed cloud-based solutions, Built nlp pipelines, 1 year experience, AWS Certified Developer [sep] job: Machine Learning Engineer: nlp, 1 year+",1
"resume: Skilled in graphic design, customer service, human resources, healthcare admin, Backend Developer, BA in Engineering, deployed cloud-based solutions, 2 years experience, Certified Kubernetes Administrator [sep] job: Data Scientist: postgresql, senior+",0
"resume: Specialized in airflow, cybersecurity, business analysis, Cloud Architect, BEng in Information Technology, collaborated in agile teams, Developed airflow models, Optimized cybersecurity workflows, Developed cybersecurity models, 4 years experience, AWS Certified Developer, for global enterprise clients [sep] job: Cloud Architect: cybersecurity, airflow, aws, 1 year+",1
"resume: Skilled in xgboost, operations management, sql, ggplot, team leadership, Cloud Architect, MS in Engineering, built machine learning models for, Developed sql models, Led team leadership projects, Optimized sql workflows, senior experience, Tableau Desktop Specialist [sep] job: Software Engineer: ggplot, mysql, git, keras, 1 year+",0
"resume: Proficient in bigquery, ansible, nlp, agile methodologies, Software Engineer, BEng in Information Technology, led projects involving, Led agile methodologies projects, Built ansible pipelines, 4 years experience, Google Cloud Professional Data Engineer [sep] job: Data Analyst: bigquery, 4 years+",1
"resume: Experienced in nlp, git, Software Engineer, BEng in Information Technology, collaborated in agile teams, 2 years experience, Tableau Desktop Specialist [sep] job: Machine Learning Engineer: nlp, to build scalable solutions, 1 year+",1
"resume: Specialized in kotlin, snowflake, mysql, looker, Machine Learning Engineer, MBA, implemented data pipelines for, Optimized snowflake workflows, Developed kotlin models, Developed kotlin models, 5 years experience, AWS Certified Developer [sep] job: Cloud Architect: kotlin, senior+",1
"resume: Expert in onnx, terraform, Data Analyst, MS in Information Technology, implemented data pipelines for, Developed onnx models, Optimized onnx workflows, Led onnx projects, senior experience, Microsoft Azure Data Scientist, in a team of 5 engineers [sep] job: Machine Learning Engineer: cybersecurity, 3 years+",0
"resume: Accomplished in linux, azure, Machine Learning Engineer, MS in Statistics, developed solutions for, Led linux projects, Optimized linux workflows, senior experience, Tableau Desktop Specialist [sep] job: Data Scientist: linux, 4 years+",1
"resume: Expert in healthcare admin, social work, Cloud Architect, MEng in Computer Science, led projects involving, Optimized healthcare admin workflows, Led healthcare admin projects, 3 years experience, Certified Kubernetes Administrator [sep] job: DevOps Engineer: hugging face, scikit learn, bigquery, redis, blockchain, 3 years+",0
"resume: Expert in git, jenkins, kubernetes, pytorch, gitlab ci, Machine Learning Engineer, MEng in Engineering, led projects involving, Developed git models, 5 years experience, Certified Kubernetes Administrator [sep] job: Backend Developer: git, 3 years+",1
"resume: Accomplished in marketing, human resources, Software Engineer, Certificate in Computer Science, collaborated in agile teams, Led human resources projects, Developed marketing models, 3 years experience, Microsoft Azure Data Scientist [sep] job: Software Engineer: python, gitlab ci, 5 years+",0
"resume: Accomplished in business intelligence, r, hugging face, Backend Developer, MEng in Information Technology, optimized workflows for, Developed business intelligence models, 3 years experience, Certified Kubernetes Administrator [sep] job: Backend Developer: business intelligence, 3 years+",1
"resume: Experienced in airflow, javascript, matplotlib, Data Scientist, MS in Statistics, optimized workflows for, Developed airflow models, senior experience, Microsoft Azure Data Scientist [sep] job: DevOps Engineer: airflow, 3 years+",1
"resume: Specialized in marketing, customer service, social work, seaborn, ggplot, Data Scientist, MBA, implemented data pipelines for, Optimized marketing workflows, Built customer service pipelines, 4 years experience, Microsoft Azure Data Scientist, integrating REST APIs [sep] job: Software Engineer: tensorflow, langchain, snowflake, 5 years+",0
"resume: Experienced in langchain, postgresql, power bi, machine learning, matplotlib, Cloud Architect, BA in Engineering, deployed cloud-based solutions, Developed power bi models, Led matplotlib projects, 4 years experience, AWS Certified Developer [sep] job: Backend Developer: postgresql, machine learning, langchain, quantum computing, 1 year+",1
"resume: Versed in seaborn, technical writing, computer vision, Software Engineer, MS in Information Technology, contributed to data-driven projects, Built computer vision pipelines, 5 years experience, Certified Kubernetes Administrator [sep] job: Backend Developer: seaborn, 2 years+",1
"resume: Specialized in java, api, mysql, cassandra, bigquery, Backend Developer, Doctor of Computer Science, built machine learning models for, Optimized mysql workflows, Led mysql projects, Led bigquery projects, 4 years experience, AWS Certified Developer, using tools like Jupyter and VS Code [sep] job: Backend Developer: api, cassandra, pytorch, java, senior+",1
"resume: Proficient in quantum computing, nlp, redis, rest, sql, r, Machine Learning Engineer, MEng in Data Science, optimized workflows for, Built r pipelines, senior experience, Tableau Desktop Specialist [sep] job: Cloud Architect: r, quantum computing, scikit learn, rest, java, redis, nlp, 2 years+",1
"resume: Trained in cassandra, Machine Learning Engineer, BA in Statistics, optimized workflows for, Optimized cassandra workflows, 2 years experience [sep] job: Cloud Architect: gcp, ruby, hadoop, mysql, 4 years+",0
"resume: Proficient in healthcare admin, human resources, teaching, Data Analyst, Diploma in Information Technology, deployed cloud-based solutions, Led human resources projects, 1 year experience, Certified Kubernetes Administrator [sep] job: Machine Learning Engineer: javascript, git, langchain, machine learning, hugging face, 3 years+",0
"resume: Specialized in teaching, qlik, sql, rust, c++, mysql, matplotlib, Machine Learning Engineer, Doctor of Data Science, deployed cloud-based solutions, Developed mysql models, 5 years experience, Tableau Desktop Specialist [sep] job: Backend Developer: scikit learn, typescript, for data-driven projects, 4 years+",0
"resume: Experienced in graphic design, sales, docker, ggplot, DevOps Engineer, MEng in Statistics, built machine learning models for, Led ggplot projects, Led docker projects, senior experience, Certified Kubernetes Administrator [sep] job: Software Engineer: azure, mysql, neo4j, bigquery, senior+",0
"resume: Accomplished in aws, r, pandas, quantum computing, snowflake, power bi, tableau, DevOps Engineer, MBA, built machine learning models for, Built r pipelines, Led quantum computing projects, 5 years experience, Google Cloud Professional Data Engineer [sep] job: Data Scientist: quantum computing, deep learning, r, tableau, pandas, aws, senior+",1
"resume: Accomplished in event planning, legal, Data Analyst, High School Diploma, optimized workflows for, Led event planning projects, 2 years experience, Certified Kubernetes Administrator [sep] job: DevOps Engineer: plotly, power bi, postgresql, gcp, 4 years+",0
"resume: Proficient in graphic design, business development, event planning, c++, Backend Developer, Doctor of Statistics, developed solutions for, Built event planning pipelines, Led business development projects, Developed business development models, 5 years experience, leveraging agile methodologies [sep] job: Data Scientist: keras, power bi, 4 years+",0
"resume: Proficient in event planning, healthcare admin, technical writing, DevOps Engineer, MS in Statistics, developed solutions for, Developed healthcare admin models, 4 years experience, AWS Certified Developer [sep] job: Data Scientist: cybersecurity, spark, gcp, redis, rust, airflow, python, power bi, senior+",0
"resume: Trained in ggplot, social work, keras, scikit learn, Cloud Architect, Certificate in Information Technology, contributed to data-driven projects, 2 years experience, Google Cloud Professional Data Engineer, integrating REST APIs [sep] job: DevOps Engineer: mysql, nlp, redis, ggplot, onnx, java, rust, 2 years+",0
"resume: Proficient in tableau, rest, d3 js, ruby, javascript, Backend Developer, MEng in Computer Science, optimized workflows for, Led d3 js projects, Optimized rest workflows, Developed tableau models, senior experience, Google Cloud Professional Data Engineer [sep] job: DevOps Engineer: d3 js, onnx, tableau, rest, senior+",1
"resume: Skilled in nlp, bigquery, r, terraform, airflow, docker, matplotlib, Machine Learning Engineer, BEng in Computer Science, optimized workflows for, Led r projects, Optimized bigquery workflows, Optimized docker workflows, 4 years experience, Google Cloud Professional Data Engineer [sep] job: Software Engineer: r, hugging face, bigquery, matplotlib, nlp, 1 year+",1
"resume: Skilled in api, gcp, jenkins, mysql, Backend Developer, MS in Computer Science, implemented data pipelines for, Optimized gcp workflows, Led api projects, senior experience, AWS Certified Developer [sep] job: Data Analyst: gcp, r, mysql, jenkins, api, 3 years+",1
"resume: Specialized in teaching, finance, Data Analyst, BEng in Statistics, 1 year experience, Google Cloud Professional Data Engineer [sep] job: Data Scientist: api, python, blockchain, machine learning, postgresql, 4 years+",0
"resume: Expert in typescript, seaborn, kafka, api, power bi, matplotlib, aws, Machine Learning Engineer, Certificate in Data Science, developed solutions for, Led aws projects, Optimized aws workflows, Optimized typescript workflows, senior experience, AWS Certified Developer [sep] job: Software Engineer: matplotlib, typescript, seaborn, postgresql, kafka, 3 years+",1
"resume: Skilled in business development, linux, Backend Developer, Diploma in Computer Science, collaborated in agile teams, 2 years experience, Certified Kubernetes Administrator, in a team of 5 engineers [sep] job: Data Scientist: airflow, xgboost, cassandra, docker, computer vision, business intelligence, hugging face, 1 year+",0
"resume: Proficient in xgboost, DevOps Engineer, High School Diploma, developed solutions for, Developed xgboost models, 2 years experience, AWS Certified Developer, leveraging agile methodologies [sep] job: Data Analyst: xgboost, aws, for data-driven projects, 2 years+",1
"resume: Expert in postgresql, sql, tensorflow, DevOps Engineer, BA in Data Science, Developed postgresql models, 2 years experience, Tableau Desktop Specialist [sep] job: Machine Learning Engineer: java, 2 years+",0
"resume: Trained in kubernetes, DevOps Engineer, Doctor of Engineering, developed solutions for, Developed kubernetes models, 5 years experience, Certified Kubernetes Administrator [sep] job: Cloud Architect: kubernetes, requires expertise in, 4 years+",1
"resume: Experienced in julia, scala, qlik, hugging face, agile methodologies, onnx, Data Scientist, Diploma in Information Technology, implemented data pipelines for, Developed onnx models, senior experience, Google Cloud Professional Data Engineer [sep] job: DevOps Engineer: scala, julia, onnx, for data-driven projects, senior+",1
"resume: Versed in aws, Data Analyst, BS in Engineering, implemented data pipelines for, Optimized aws workflows, 5 years experience, Certified Kubernetes Administrator, using tools like Jupyter and VS Code [sep] job: Data Scientist: aws, to build scalable solutions, 2 years+",1
"resume: Accomplished in qlik, onnx, typescript, d3 js, Machine Learning Engineer, MBA, contributed to data-driven projects, Developed qlik models, Built d3 js pipelines, senior experience, Google Cloud Professional Data Engineer [sep] job: Data Analyst: onnx, qlik, 2 years+",1
"resume: Proficient in human resources, operations management, finance, Machine Learning Engineer, High School Diploma, deployed cloud-based solutions, Optimized finance workflows, 2 years experience [sep] job: Cloud Architect: ggplot, cassandra, hadoop, snowflake, quantum computing, 4 years+",0
"resume: Trained in marketing, sales, Cloud Architect, BS in Data Science, optimized workflows for, Developed marketing models, Optimized marketing workflows, 4 years experience, Microsoft Azure Data Scientist [sep] job: Software Engineer: pytorch, neo4j, 2 years+",0
"resume: Proficient in social work, marketing, data analysis, ruby, Machine Learning Engineer, BEng in Data Science, Built ruby pipelines, Built ruby pipelines, Optimized ruby workflows, senior experience, Tableau Desktop Specialist [sep] job: Cloud Architect: azure, rest, senior+",0
"resume: Accomplished in blockchain, quantum computing, Machine Learning Engineer, MEng in Statistics, Optimized quantum computing workflows, 3 years experience, Certified Kubernetes Administrator [sep] job: Machine Learning Engineer: blockchain, in a fast-paced environment, 3 years+",1
"resume: Versed in sales, teaching, finance, business development, Cloud Architect, BA in Information Technology, 1 year experience, Microsoft Azure Data Scientist [sep] job: Cloud Architect: nlp, redis, typescript, java, to build scalable solutions, 3 years+",0
"resume: Skilled in gcp, java, snowflake, project management, ggplot, mysql, DevOps Engineer, PhD in Computer Science, developed solutions for, Optimized gcp workflows, Optimized mysql workflows, senior experience, Certified Kubernetes Administrator [sep] job: DevOps Engineer: gcp, ggplot, rest, java, 4 years+",1
"resume: Versed in healthcare admin, marketing, spark, nlp, DevOps Engineer, BA in Information Technology, deployed cloud-based solutions, Optimized spark workflows, 3 years experience, Microsoft Azure Data Scientist [sep] job: Software Engineer: d3 js, hadoop, looker, ansible, mysql, 2 years+",0
"resume: Proficient in neo4j, hadoop, r, data analysis, azure, bigquery, go, snowflake, Software Engineer, MBA, built machine learning models for, Built r pipelines, senior experience, Google Cloud Professional Data Engineer [sep] job: Machine Learning Engineer: r, hadoop, neo4j, computer vision, go, data analysis, senior+",1
"resume: Proficient in seaborn, Backend Developer, PhD in Information Technology, implemented data pipelines for, Developed seaborn models, Optimized seaborn workflows, senior experience, Certified Kubernetes Administrator [sep] job: Cloud Architect: seaborn, requires expertise in, senior+",1
"resume: Versed in mongodb, Backend Developer, MEng in Data Science, built machine learning models for, Developed mongodb models, Developed mongodb models, Built mongodb pipelines, 4 years experience, Tableau Desktop Specialist [sep] job: Data Analyst: ggplot, tensorflow, qlik, kafka, computer vision, 4 years+",0
"resume: Specialized in matplotlib, ansible, airflow, hugging face, jenkins, Data Analyst, PhD in Data Science, built machine learning models for, Built matplotlib pipelines, 4 years experience, Tableau Desktop Specialist [sep] job: Backend Developer: matplotlib, senior+",1
"resume: Proficient in sql, go, ansible, Data Scientist, BS in Engineering, contributed to data-driven projects, 1 year experience, in a team of 5 engineers [sep] job: Cloud Architect: api, kubernetes, git, for data-driven projects, 2 years+",0
"resume: Specialized in operations management, teaching, technical writing, DevOps Engineer, MEng in Information Technology, deployed cloud-based solutions, Optimized operations management workflows, Led teaching projects, Optimized teaching workflows, senior experience, Certified Kubernetes Administrator [sep] job: Cloud Architect: typescript, requires expertise in, 4 years+",0
"resume: Trained in event planning, pytorch, DevOps Engineer, MEng in Engineering, contributed to data-driven projects, Led event planning projects, 3 years experience, Microsoft Azure Data Scientist, with cloud-native architectures [sep] job: Data Scientist: java, matplotlib, mysql, rest, 4 years+",0
"resume: Specialized in finance, retail management, power bi, aws, Data Analyst, MBA, implemented data pipelines for, Optimized finance workflows, senior experience, Google Cloud Professional Data Engineer [sep] job: Backend Developer: deep learning, jenkins, data analysis, tensorflow, airflow, azure, docker, snowflake, 1 year+",0
"resume: Specialized in hadoop, terraform, gitlab ci, data analysis, mysql, Machine Learning Engineer, MEng in Computer Science, optimized workflows for, Led terraform projects, 4 years experience, Google Cloud Professional Data Engineer [sep] job: DevOps Engineer: hadoop, requires expertise in, senior+",1
"resume: Trained in docker, postgresql, ggplot, DevOps Engineer, High School Diploma, developed solutions for, 2 years experience, Certified Kubernetes Administrator [sep] job: Data Scientist: docker, jenkins, ggplot, postgresql, 2 years+",1
"resume: Skilled in operations management, sales, Cloud Architect, MS in Computer Science, implemented data pipelines for, Optimized sales workflows, senior experience, Tableau Desktop Specialist [sep] job: Cloud Architect: nlp, gitlab ci, ggplot, typescript, quantum computing, 5 years+",0
"resume: Versed in cassandra, plotly, java, event planning, azure, Data Analyst, MS in Engineering, contributed to data-driven projects, Developed cassandra models, Led azure projects, 5 years experience, Tableau Desktop Specialist [sep] job: Backend Developer: scala, cassandra, for data-driven projects, senior+",0
"resume: Experienced in tensorflow, typescript, pandas, scikit learn, neo4j, Cloud Architect, BEng in Statistics, designed applications with, Led neo4j projects, Optimized pandas workflows, 4 years experience, Microsoft Azure Data Scientist, integrating REST APIs [sep] job: Data Analyst: typescript, tensorflow, scikit learn, 3 years+",1
"resume: Trained in tableau, rest, qlik, rust, redis, DevOps Engineer, BEng in Computer Science, Developed rest models, Optimized qlik workflows, Developed rust models, senior experience, Google Cloud Professional Data Engineer [sep] job: Software Engineer: tableau, 2 years+",1
"resume: Specialized in javascript, kubernetes, sales, Data Scientist, High School Diploma, contributed to data-driven projects, 1 year experience, Microsoft Azure Data Scientist [sep] job: Cloud Architect: plotly, airflow, looker, 5 years+",0
"resume: Experienced in legal, customer service, retail management, team leadership, gcp, Data Scientist, PhD in Statistics, led projects involving, Built gcp pipelines, Developed team leadership models, 4 years experience, Google Cloud Professional Data Engineer [sep] job: DevOps Engineer: rust, langchain, seaborn, linux, terraform, power bi, 4 years+",0
"resume: Proficient in finance, marketing, event planning, teaching, kotlin, communication, Data Analyst, High School Diploma, contributed to data-driven projects, 1 year experience, Google Cloud Professional Data Engineer [sep] job: Cloud Architect: rust, airflow, cybersecurity, git, with focus on cloud technologies, 2 years+",0
"resume: Accomplished in xgboost, communication, typescript, spark, Machine Learning Engineer, Doctor of Computer Science, developed solutions for, Developed xgboost models, Optimized communication workflows, 5 years experience, Certified Kubernetes Administrator [sep] job: Machine Learning Engineer: hadoop, aws, 2 years+",0
"resume: Experienced in pandas, xgboost, bigquery, Machine Learning Engineer, MBA, Developed xgboost models, Developed pandas models, Optimized pandas workflows, 5 years experience, Microsoft Azure Data Scientist [sep] job: Cloud Architect: pandas, machine learning, xgboost, 5 years+",1
"resume: Skilled in event planning, operations management, healthcare admin, finance, ansible, Data Scientist, High School Diploma, contributed to data-driven projects, 2 years experience [sep] job: Data Analyst: tensorflow, redis, kafka, spark, to build scalable solutions, 2 years+",0
"resume: Specialized in kotlin, spark, neo4j, tensorflow, computer vision, snowflake, xgboost, matplotlib, Data Analyst, BS in Engineering, collaborated in agile teams, Developed tensorflow models, Led kotlin projects, Developed snowflake models, senior experience, Tableau Desktop Specialist, integrating REST APIs [sep] job: Data Analyst: hugging face, rest, neo4j, tensorflow, kotlin, spark, to build scalable solutions, senior+",1
"resume: Proficient in teaching, business development, terraform, Data Scientist, PhD in Computer Science, Optimized terraform workflows, Led terraform projects, Led business development projects, 4 years experience [sep] job: Data Analyst: langchain, d3 js, seaborn, terraform, r, spark, senior+",0
"resume: Skilled in social work, graphic design, retail management, marketing, tensorflow, xgboost, Machine Learning Engineer, MEng in Statistics, developed solutions for, Built retail management pipelines, Led retail management projects, Led retail management projects, senior experience, AWS Certified Developer [sep] job: DevOps Engineer: julia, terraform, business intelligence, ansible, computer vision, 4 years+",0
"resume: Specialized in legal, business development, rest, hadoop, Machine Learning Engineer, PhD in Engineering, contributed to data-driven projects, Led rest projects, Optimized hadoop workflows, 4 years experience, with cloud-native architectures [sep] job: DevOps Engineer: cybersecurity, gcp, rest, to build scalable solutions, 2 years+",0
"resume: Accomplished in data analysis, business analysis, Software Engineer, BEng in Computer Science, designed applications with, Led business analysis projects, Developed data analysis models, 4 years experience, Certified Kubernetes Administrator [sep] job: Backend Developer: data analysis, kubernetes, senior+",1
"resume: Expert in rust, java, azure, Software Engineer, MS in Computer Science, collaborated in agile teams, Built azure pipelines, Optimized rust workflows, senior experience, leveraging agile methodologies [sep] job: Data Analyst: rust, 2 years+",1
"resume: Trained in julia, Data Analyst, MS in Engineering, designed applications with, Led julia projects, Led julia projects, 4 years experience, Microsoft Azure Data Scientist [sep] job: Software Engineer: d3 js, langchain, seaborn, ggplot, quantum computing, spark, julia, requires expertise in, 3 years+",0
"resume: Versed in event planning, healthcare admin, redis, Backend Developer, MS in Computer Science, developed solutions for, 2 years experience, Google Cloud Professional Data Engineer [sep] job: Backend Developer: jenkins, for data-driven projects, 4 years+",0
"resume: Proficient in sales, event planning, operations management, rust, business intelligence, Backend Developer, BA in Engineering, deployed cloud-based solutions, Led operations management projects, Led business intelligence projects, 5 years experience, Google Cloud Professional Data Engineer [sep] job: Software Engineer: cassandra, r, javascript, rust, gitlab ci, to build scalable solutions, senior+",0
"resume: Specialized in go, computer vision, graphic design, d3 js, DevOps Engineer, Doctor of Information Technology, Led d3 js projects, Developed go models, 4 years experience, Google Cloud Professional Data Engineer [sep] job: Data Scientist: spark, with focus on cloud technologies, 4 years+",0
"resume: Trained in snowflake, machine learning, python, customer service, aws, langchain, gitlab ci, Machine Learning Engineer, BS in Statistics, led projects involving, Optimized aws workflows, Developed customer service models, Developed machine learning models, 5 years experience, Certified Kubernetes Administrator, using tools like Jupyter and VS Code [sep] job: Cloud Architect: julia, terraform, senior+",0
"resume: Versed in operations management, healthcare admin, social work, finance, data analysis, Cloud Architect, Certificate in Data Science, implemented data pipelines for, Developed finance models, 2 years experience, Certified Kubernetes Administrator [sep] job: Machine Learning Engineer: quantum computing, julia, cybersecurity, data analysis, machine learning, senior+",0
"resume: Experienced in scikit learn, typescript, r, tensorflow, mysql, Cloud Architect, MBA, built machine learning models for, Optimized mysql workflows, Built typescript pipelines, senior experience, Microsoft Azure Data Scientist [sep] job: Data Analyst: scikit learn, machine learning, 4 years+",1
"resume: Experienced in rest, gcp, snowflake, kafka, cybersecurity, seaborn, Data Scientist, Diploma in Information Technology, implemented data pipelines for, Built cybersecurity pipelines, Optimized cybersecurity workflows, 3 years experience, Certified Kubernetes Administrator [sep] job: Data Analyst: gcp, kubernetes, rest, hugging face, 2 years+",1
"resume: Skilled in xgboost, redis, business intelligence, power bi, pandas, blockchain, DevOps Engineer, BA in Data Science, designed applications with, Built xgboost pipelines, senior experience, Tableau Desktop Specialist, for global enterprise clients [sep] job: Data Analyst: xgboost, qlik, tableau, redis, requires expertise in, senior+",1
"resume: Trained in scala, data analysis, rest, postgresql, go, Backend Developer, PhD in Engineering, led projects involving, Built go pipelines, Developed go models, 4 years experience, AWS Certified Developer, leveraging agile methodologies [sep] job: DevOps Engineer: postgresql, scala, data analysis, r, machine learning, rest, go, 4 years+",1
"resume: Experienced in tableau, typescript, Data Scientist, BA in Data Science, deployed cloud-based solutions, Optimized tableau workflows, Led typescript projects, senior experience, Certified Kubernetes Administrator, leveraging agile methodologies [sep] job: DevOps Engineer: tableau, senior+",1
"resume: Trained in operations management, legal, event planning, DevOps Engineer, BS in Statistics, collaborated in agile teams, Optimized operations management workflows, Developed operations management models, 3 years experience, Google Cloud Professional Data Engineer [sep] job: Cloud Architect: computer vision, tensorflow, requires expertise in, 3 years+",0
"resume: Specialized in legal, finance, retail management, hadoop, rust, Backend Developer, BA in Data Science, optimized workflows for, Optimized hadoop workflows, 5 years experience, Google Cloud Professional Data Engineer [sep] job: Cloud Architect: ansible, scala, 4 years+",0
"resume: Specialized in pandas, jenkins, DevOps Engineer, BS in Engineering, contributed to data-driven projects, Led jenkins projects, Led pandas projects, Optimized jenkins workflows, 4 years experience, Microsoft Azure Data Scientist, with cloud-native architectures [sep] job: DevOps Engineer: pandas, senior+",1
"resume: Accomplished in quantum computing, onnx, cassandra, pytorch, computer vision, Cloud Architect, BA in Statistics, deployed cloud-based solutions, Developed cassandra models, Developed computer vision models, 3 years experience, Certified Kubernetes Administrator [sep] job: Software Engineer: quantum computing, 3 years+",1
"resume: Proficient in docker, rust, scala, Data Analyst, MS in Data Science, designed applications with, Developed docker models, Developed scala models, Optimized docker workflows, 5 years experience, AWS Certified Developer [sep] job: Software Engineer: docker, to build scalable solutions, 3 years+",1
"resume: Skilled in retail management, legal, graphic design, healthcare admin, pandas, Software Engineer, MEng in Engineering, deployed cloud-based solutions, Optimized graphic design workflows, 3 years experience, Certified Kubernetes Administrator [sep] job: DevOps Engineer: tensorflow, seaborn, c++, git, to build scalable solutions, senior+",0
"resume: Expert in blockchain, snowflake, Machine Learning Engineer, MEng in Statistics, led projects involving, Led blockchain projects, Led snowflake projects, senior experience [sep] job: Machine Learning Engineer: aws, rest, cassandra, 1 year+",0
"resume: Expert in retail management, social work, customer service, jenkins, rust, Machine Learning Engineer, BS in Data Science, collaborated in agile teams, Optimized customer service workflows, Led social work projects, Led social work projects, 5 years experience, for global enterprise clients [sep] job: Data Scientist: ansible, tableau, azure, java, 4 years+",0
"resume: Versed in teaching, legal, customer service, finance, blockchain, Backend Developer, MS in Engineering, optimized workflows for, Developed finance models, 5 years experience, AWS Certified Developer [sep] job: DevOps Engineer: javascript, sql, python, requires expertise in, senior+",0
"resume: Versed in aws, Machine Learning Engineer, MEng in Computer Science, designed applications with, Optimized aws workflows, Led aws projects, Built aws pipelines, 5 years experience, Tableau Desktop Specialist [sep] job: Cloud Architect: aws, 3 years+",1
"resume: Versed in sales, graphic design, retail management, teaching, looker, Software Engineer, Doctor of Statistics, developed solutions for, Built looker pipelines, Developed graphic design models, Developed retail management models, senior experience, Tableau Desktop Specialist, using tools like Jupyter and VS Code [sep] job: Software Engineer: qlik, postgresql, quantum computing, nlp, 5 years+",0
"resume: Versed in hugging face, tableau, python, airflow, ggplot, business analysis, julia, kafka, Data Scientist, MEng in Data Science, implemented data pipelines for, Built hugging face pipelines, Built ggplot pipelines, senior experience, Google Cloud Professional Data Engineer [sep] job: Machine Learning Engineer: julia, hugging face, tableau, mysql, airflow, python, to build scalable solutions, 3 years+",1
"resume: Specialized in mysql, Data Analyst, Doctor of Information Technology, contributed to data-driven projects, Optimized mysql workflows, Built mysql pipelines, Optimized mysql workflows, senior experience, Microsoft Azure Data Scientist [sep] job: Backend Developer: azure, mysql, 3 years+",1
"resume: Trained in healthcare admin, event planning, social work, Backend Developer, MS in Computer Science, designed applications with, Optimized event planning workflows, 5 years experience, Tableau Desktop Specialist [sep] job: Data Analyst: qlik, r, senior+",0
"resume: Proficient in scala, gcp, DevOps Engineer, PhD in Data Science, collaborated in agile teams, Developed scala models, Developed gcp models, 4 years experience, Google Cloud Professional Data Engineer [sep] job: Data Analyst: scala, 3 years+",1
"resume: Experienced in graphic design, finance, retail management, human resources, onnx, DevOps Engineer, Doctor of Statistics, implemented data pipelines for, Built onnx pipelines, Optimized graphic design workflows, Developed finance models, 5 years experience, Microsoft Azure Data Scientist [sep] job: Software Engineer: airflow, rust, tensorflow, nlp, senior+",0
"resume: Expert in ruby, ansible, tableau, mysql, mongodb, Data Analyst, MS in Statistics, led projects involving, Built mongodb pipelines, senior experience, AWS Certified Developer [sep] job: Data Scientist: mysql, ansible, ruby, 3 years+",1
"resume: Skilled in nlp, julia, tensorflow, tableau, Software Engineer, BEng in Data Science, contributed to data-driven projects, Developed tensorflow models, Led tensorflow projects, Optimized tableau workflows, senior experience, Microsoft Azure Data Scientist [sep] job: DevOps Engineer: nlp, to build scalable solutions, 4 years+",1
"resume: Proficient in finance, human resources, marketing, customer service, business analysis, matplotlib, Backend Developer, High School Diploma, developed solutions for, Led customer service projects, 1 year experience [sep] job: Backend Developer: onnx, java, 5 years+",0
"resume: Accomplished in customer service, graphic design, operations management, snowflake, Data Scientist, MS in Engineering, implemented data pipelines for, Optimized customer service workflows, Built snowflake pipelines, senior experience [sep] job: Machine Learning Engineer: seaborn, ruby, kotlin, keras, postgresql, senior+",0
"resume: Trained in blockchain, data analysis, r, matplotlib, Data Scientist, Certificate in Information Technology, optimized workflows for, Optimized matplotlib workflows, senior experience, Tableau Desktop Specialist [sep] job: Software Engineer: blockchain, 4 years+",1
"resume: Skilled in operations management, graphic design, postgresql, c++, Data Scientist, BA in Information Technology, Led c++ projects, Developed graphic design models, 3 years experience, Tableau Desktop Specialist [sep] job: Backend Developer: mongodb, linux, 4 years+",0
"resume: Skilled in javascript, ruby, d3 js, tableau, human resources, Software Engineer, BEng in Information Technology, optimized workflows for, Built human resources pipelines, Built d3 js pipelines, Built ruby pipelines, 5 years experience [sep] job: Data Analyst: deep learning, kotlin, matplotlib, docker, scala, 3 years+",0
"resume: Trained in postgresql, kafka, deep learning, kubernetes, DevOps Engineer, MS in Statistics, led projects involving, Led deep learning projects, Developed kafka models, 5 years experience, Google Cloud Professional Data Engineer [sep] job: Machine Learning Engineer: postgresql, 2 years+",1
"resume: Expert in human resources, retail management, sales, python, Software Engineer, MS in Engineering, collaborated in agile teams, Built python pipelines, Developed retail management models, 4 years experience, AWS Certified Developer [sep] job: Data Scientist: r, kotlin, rest, airflow, 2 years+",0
"resume: Expert in technical writing, communication, Data Scientist, BEng in Computer Science, developed solutions for, Optimized communication workflows, 2 years experience [sep] job: Software Engineer: data analysis, langchain, api, sql, requires expertise in, senior+",0
